File,Species_name,Common_name,Subject,Treatment,Treatment_description,Date_start,Time_start,Date_end,Time_end,Time_recorded,Video_length,Hardware_description,Software_description,Further_description
jwaspB_enrichment_redshelter_water_17.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redshelter_water,One red three-sided 3mm acrylic shelter (opening facing entry net door) covers the water which resides in its usual spot in the centre + double red sticker on nectar ,10/3/22,05:18:00,10/3/22,06:18:00,01:00:00,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminum + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh ,Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redshelter_water_18.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redshelter_water,One red three-sided 3mm acrylic shelter (opening facing entry net door) covers the water which resides in its usual spot in the centre + double red sticker on nectar ,10/3/22,06:18:00,10/3/22,07:18:00,01:00:00,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminum + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh ,Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redshelter_water_19.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redshelter_water,One red three-sided 3mm acrylic shelter (opening facing entry net door) covers the water which resides in its usual spot in the centre + double red sticker on nectar ,10/3/22,07:18:00,10/3/22,08:18:00,01:00:00,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminum + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh ,Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redshelter_water_20.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redshelter_water,One red three-sided 3mm acrylic shelter (opening facing entry net door) covers the water which resides in its usual spot in the centre + double red sticker on nectar ,10/3/22,08:18:00,10/3/22,09:18:00,01:00:00,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminum + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh ,Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redshelter_water_21.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redshelter_water,One red three-sided 3mm acrylic shelter (opening facing entry net door) covers the water which resides in its usual spot in the centre + double red sticker on nectar ,10/3/22,09:18:00,10/3/22,10:18:00,01:00:00,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminum + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh ,Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redshelter_water_22.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redshelter_water,One red three-sided 3mm acrylic shelter (opening facing entry net door) covers the water which resides in its usual spot in the centre + double red sticker on nectar ,10/3/22,10:18:00,10/3/22,11:18:00,01:00:00,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminum + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh ,Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redshelter_water_23.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redshelter_water,One red three-sided 3mm acrylic shelter (opening facing entry net door) covers the water which resides in its usual spot in the centre + double red sticker on nectar ,10/3/22,11:18:00,10/3/22,12:18:00,01:00:00,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminum + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh ,Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redshelter_water_24.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redshelter_water,One red three-sided 3mm acrylic shelter (opening facing entry net door) covers the water which resides in its usual spot in the centre + double red sticker on nectar ,10/3/22,12:18:00,10/3/22,13:18:00,01:00:00,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminum + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh ,Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redshelter_water_25.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redshelter_water,One red three-sided 3mm acrylic shelter (opening facing entry net door) covers the water which resides in its usual spot in the centre + double red sticker on nectar ,10/3/22,13:18:00,10/3/22,14:18:00,01:00:00,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminum + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh ,Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redshelter_water_26.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redshelter_water,One red three-sided 3mm acrylic shelter (opening facing entry net door) covers the water which resides in its usual spot in the centre + double red sticker on nectar ,10/3/22,14:18:00,10/3/22,15:18:00,01:00:00,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminum + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh ,Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redshelter_water_27.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redshelter_water,One red three-sided 3mm acrylic shelter (opening facing entry net door) covers the water which resides in its usual spot in the centre + double red sticker on nectar ,10/3/22,15:18:00,10/3/22,16:18:00,01:00:00,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminum + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh ,Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redshelter_water_28.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redshelter_water,One red three-sided 3mm acrylic shelter (opening facing entry net door) covers the water which resides in its usual spot in the centre + double red sticker on nectar ,10/3/22,16:18:00,10/3/22,17:18:00,01:00:00,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminum + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh ,Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redshelter_water_29.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redshelter_water,One red three-sided 3mm acrylic shelter (opening facing entry net door) covers the water which resides in its usual spot in the centre + double red sticker on nectar ,10/3/22,17:18:00,10/3/22,18:18:00,01:00:00,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminum + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh ,Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redshelter_water_30.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redshelter_water,One red three-sided 3mm acrylic shelter (opening facing entry net door) covers the water which resides in its usual spot in the centre + double red sticker on nectar ,10/3/22,18:18:00,10/3/22,19:18:00,01:00:00,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminum + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh ,Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redshelter_water_31.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redshelter_water,One red three-sided 3mm acrylic shelter (opening facing entry net door) covers the water which resides in its usual spot in the centre + double red sticker on nectar ,10/3/22,19:18:00,10/3/22,20:18:00,01:00:00,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminum + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh ,Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redshelter_water_32.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redshelter_water,One red three-sided 3mm acrylic shelter (opening facing entry net door) covers the water which resides in its usual spot in the centre + double red sticker on nectar ,10/3/22,20:18:00,10/3/22,21:18:00,01:00:00,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminum + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh ,Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redshelter_water_33.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redshelter_water,One red three-sided 3mm acrylic shelter (opening facing entry net door) covers the water which resides in its usual spot in the centre + double red sticker on nectar ,10/3/22,21:18:00,10/3/22,22:18:00,01:00:00,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminum + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh ,Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redshelter_water_34.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redshelter_water,One red three-sided 3mm acrylic shelter (opening facing entry net door) covers the water which resides in its usual spot in the centre + double red sticker on nectar ,10/3/22,22:18:00,10/3/22,23:18:00,01:00:00,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminum + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh ,Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redshelter_water_35.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redshelter_water,One red three-sided 3mm acrylic shelter (opening facing entry net door) covers the water which resides in its usual spot in the centre + double red sticker on nectar ,10/3/22,23:18:00,10/3/22,00:18:00,01:00:00,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminum + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh ,Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redshelter_water_36.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redshelter_water,One red three-sided 3mm acrylic shelter (opening facing entry net door) covers the water which resides in its usual spot in the centre + double red sticker on nectar ,10/3/22,00:18:00,10/3/22,01:18:00,01:00:00,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminum + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh ,Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redshelter_water_37.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redshelter_water,One red three-sided 3mm acrylic shelter (opening facing entry net door) covers the water which resides in its usual spot in the centre + double red sticker on nectar ,10/3/22,01:18:00,10/3/22,02:18:00,01:00:00,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminum + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh ,Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redshelter_water_38.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redshelter_water,One red three-sided 3mm acrylic shelter (opening facing entry net door) covers the water which resides in its usual spot in the centre + double red sticker on nectar ,10/3/22,02:18:00,10/3/22,03:18:00,01:00:00,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminum + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh ,Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redshelter_water_39.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redshelter_water,One red three-sided 3mm acrylic shelter (opening facing entry net door) covers the water which resides in its usual spot in the centre + double red sticker on nectar ,10/3/22,03:18:00,10/3/22,04:18:00,01:00:00,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminum + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh ,Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redshelter_water_40.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redshelter_water,One red three-sided 3mm acrylic shelter (opening facing entry net door) covers the water which resides in its usual spot in the centre + double red sticker on nectar ,10/3/22,04:18:00,10/3/22,05:18:00,01:00:00,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminum + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh ,Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redshelter_water_41.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redshelter_water,One red three-sided 3mm acrylic shelter (opening facing entry net door) covers the water which resides in its usual spot in the centre + double red sticker on nectar ,10/3/22,05:18:00,10/3/22,06:18:00,01:00:00,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminum + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh ,Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redshelter_water_42.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redshelter_water,One red three-sided 3mm acrylic shelter (opening facing entry net door) covers the water which resides in its usual spot in the centre + double red sticker on nectar ,10/3/22,06:18:00,10/3/22,07:18:00,01:00:00,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminum + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh ,Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redshelter_water_43.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redshelter_water,One red three-sided 3mm acrylic shelter (opening facing entry net door) covers the water which resides in its usual spot in the centre + double red sticker on nectar ,10/3/22,07:18:00,10/3/22,08:18:00,01:00:00,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminum + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh ,Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redshelter_water_44.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redshelter_water,One red three-sided 3mm acrylic shelter (opening facing entry net door) covers the water which resides in its usual spot in the centre + double red sticker on nectar ,10/3/22,08:18:00,10/3/22,09:18:00,01:00:00,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminum + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh ,Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redshelter_water_45.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redshelter_water,One red three-sided 3mm acrylic shelter (opening facing entry net door) covers the water which resides in its usual spot in the centre + double red sticker on nectar ,10/3/22,09:18:00,10/3/22,10:18:00,01:00:00,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminum + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh ,Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redshelter_nectar_0.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redshelter_nectar,One red three-sided 3mm acrylic shelter  (opening facing entry net door) covers the nectar which resides in its usual spot in the center + double red sticker on nectar ,3/3/22,13:46:25,3/3/22,14:46:24,01:00:00,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminum + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh ,Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redshelter_nectar_1.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redshelter_nectar,One red three-sided 3mm acrylic shelter  (opening facing entry net door) covers the nectar which resides in its usual spot in the center + double red sticker on nectar ,3/3/22,14:46:25,3/3/22,15:46:24,01:00:00,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminum + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh ,Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redshelter_nectar_2.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redshelter_nectar,One red three-sided 3mm acrylic shelter  (opening facing entry net door) covers the nectar which resides in its usual spot in the center + double red sticker on nectar ,3/3/22,15:46:25,3/3/22,16:46:24,01:00:00,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminum + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh ,Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
jwaspB_enrichment_redshelter_nectar_3.avi,Ampulex_compressa,Jewel_wasp,B_female,enrichment_redshelter_nectar,One red three-sided 3mm acrylic shelter  (opening facing entry net door) covers the nectar which resides in its usual spot in the center + double red sticker on nectar ,3/3/22,16:46:25,3/3/22,17:46:24,01:00:00,01:00:32,FLIR driver (BFS-U3-16S2M-CS serial 21196934) + Computar lens (varifocal CS mount) + BugDorm enclosure + Thorlabs stainless steel posts + Thorlabs camera mount +  Thorlabs cheeseboard + Thorlabs black poster board + Thorlabs black laser aluminum + Interior Firm Ltd IR light (850nm) on at night + double red sticker on nectar + 3mm acrylic shelters 10x10x7.5cm lxwxh ,Windows 10 (x64 bit) + Bonsai 2.6.3 + Spinnaker SDK SpinView + Java (x64bit) + OneWireViewer + 1-wire driver for any iButton data extraction posthoc ,-
